modality,stem,image_path,mask_path,width,height,foreground_ratio,size_bucket,brightness_mean,contrast_std,lesion_bg_rgb_distance,boundary_gray_diff,specular_ratio,laplacian_var,boundary_complexity,elongation,bbox_width,bbox_height,risk_score,risk_types
WL,gas_26812,WL/images/gas_26812.jpg,WL/masks/gas_26812.png,430,365,0.21118190506530743,large_>=10%,86.7532730102539,57.01547622680664,101.15165710449219,6.5637969970703125,0.003924816820643517,165.26034545898438,9.387134727161436,1.456043956043956,182,265,0.6667166845301894,未标记
WL,gas_26816,WL/images/gas_26816.jpg,WL/masks/gas_26816.png,417,366,0.26583978718664414,large_>=10%,119.90653991699219,41.02497482299805,23.956926345825195,4.907463073730469,0.0008255690529543579,112.95928955078125,10.44545049194109,1.0725806451612903,266,248,0.5109431939978564,低对比度/边界模糊型
WL,gas_26818,WL/images/gas_26818.jpg,WL/masks/gas_26818.png,430,365,0.09679515769353297,medium_1-10%,118.55645751953125,46.47956085205078,61.6510009765625,0.512420654296875,0.0009939471169162154,224.88616943359375,9.898111798061787,1.0579710144927537,138,146,0.45913540550196497,低对比度/边界模糊型
WL,gas_26823,WL/images/gas_26823.jpg,WL/masks/gas_26823.png,397,365,0.29999654946344156,large_>=10%,86.10022735595703,44.49523162841797,101.88042449951172,0.402923583984375,0.0,131.78024291992188,10.110457109561121,1.5174129353233832,201,305,0.5333226152197212,低对比度/边界模糊型
WL,gas_26825,WL/images/gas_26825.jpg,WL/masks/gas_26825.png,530,480,0.07233490566037735,medium_1-10%,94.74551391601562,38.613990783691406,45.220375061035156,0.09705352783203125,0.0007507861635220126,71.09002685546875,10.644730732128743,1.3888888888888888,200,144,0.2761057520543051,低对比度/边界模糊型
WL,gas_26826,WL/images/gas_26826.jpg,WL/masks/gas_26826.png,530,480,0.055625,medium_1-10%,101.20863342285156,42.88235855102539,24.956727981567383,0.9126434326171875,0.0006839622641509434,82.10826873779297,10.65922643488888,1.3643410852713178,176,129,0.3474955341193283,低对比度/边界模糊型
WL,gas_26830,WL/images/gas_26830.jpg,WL/masks/gas_26830.png,567,481,0.046856380189713526,medium_1-10%,107.3210220336914,35.003509521484375,52.40503692626953,1.0365142822265625,0.005932672599339266,138.52720642089844,8.987631814220219,1.0743801652892562,121,130,0.42944265809217574,低对比度/边界模糊型
WL,gas_26833,WL/images/gas_26833.jpg,WL/masks/gas_26833.png,430,365,0.2454029945842625,large_>=10%,74.07192993164062,38.1046257019043,34.5434455871582,0.152008056640625,0.006798343421471806,489.4666442871094,11.036665071755912,2.595890410958904,379,146,0.3009003215434084,低对比度/边界模糊型
WL,gas_26834,WL/images/gas_26834.jpg,WL/masks/gas_26834.png,429,365,0.40813615608136156,large_>=10%,75.90645599365234,39.201087951660156,43.23568344116211,1.3548393249511719,0.005939266213238816,159.94998168945312,9.857582596969102,1.096085409252669,308,281,0.45734905323329766,低对比度/边界模糊型
WL,gas_26836,WL/images/gas_26836.jpg,WL/masks/gas_26836.png,417,366,0.09484215905963754,medium_1-10%,101.26849365234375,45.52329635620117,33.80008316040039,0.8738327026367188,0.009775785928634142,107.52989196777344,10.306528273049945,1.1692307692307693,130,152,0.30062522329403357,低对比度/边界模糊型
WL,gas_26838,WL/images/gas_26838.jpg,WL/masks/gas_26838.png,565,480,0.049682890855457226,medium_1-10%,100.63867950439453,38.93307113647461,21.06216812133789,0.5986480712890625,0.00025442477876106193,78.17294311523438,11.440626395179871,1.2919708029197081,137,177,0.29944980350125044,低对比度/边界模糊型
WL,gas_26843,WL/images/gas_26843.jpg,WL/masks/gas_26843.png,565,480,0.035637905604719765,medium_1-10%,85.5208969116211,39.794551849365234,94.40052795410156,0.4242401123046875,0.0018289085545722713,91.95632934570312,9.927705566588132,1.3131313131313131,130,99,0.41524473026080744,低对比度/边界模糊型
WL,gas_26845,WL/images/gas_26845.jpg,WL/masks/gas_26845.png,417,365,0.43117505995203836,large_>=10%,73.7140121459961,42.899654388427734,111.04417419433594,2.2774887084960938,0.002667455077034263,211.77972412109375,10.785483257258297,1.400709219858156,395,282,0.6232761700607359,低对比度/边界模糊型
WL,gas_26848,WL/images/gas_26848.jpg,WL/masks/gas_26848.png,567,480,0.041244121105232213,medium_1-10%,128.5140380859375,47.59859848022461,27.45451545715332,0.6958694458007812,0.047530864197530866,207.098876953125,9.589600900678738,1.3679245283018868,145,106,0.3051661307609861,低对比度/边界模糊型;反光干扰型
WL,gas_26852,WL/images/gas_26852.jpg,WL/masks/gas_26852.png,432,367,0.3140453123423151,large_>=10%,121.26844024658203,49.335693359375,81.15544891357422,0.5854644775390625,0.0006622767181350287,72.32926940917969,9.841499452226083,1.0583657587548638,272,257,0.48786709539121115,低对比度/边界模糊型
WL,gas_26858,WL/images/gas_26858.jpg,WL/masks/gas_26858.png,566,479,0.18738611801677524,large_>=10%,93.70915222167969,45.905845642089844,52.6635627746582,0.0942840576171875,0.012116674166586749,210.29440307617188,9.512180913603672,1.1244979919678715,280,249,0.320021436227224,低对比度/边界模糊型
WL,gas_26860,WL/images/gas_26860.jpg,WL/masks/gas_26860.png,430,365,0.05578209620898375,medium_1-10%,105.31340026855469,32.37314987182617,21.987205505371094,0.5810470581054688,0.002828926409684613,201.7752685546875,9.704156086209498,1.0754716981132075,114,106,0.3386995355484101,低对比度/边界模糊型
WL,gas_26863,WL/images/gas_26863.jpg,WL/masks/gas_26863.png,430,365,0.11125836253583944,large_>=10%,91.89208984375,44.93435287475586,44.1793327331543,0.45212554931640625,0.0016565785281936923,170.76043701171875,9.86803314305707,1.4274809160305344,131,187,0.3857663451232583,低对比度/边界模糊型
WL,gas_26866,WL/images/gas_26866.jpg,WL/masks/gas_26866.png,432,367,0.2714199212836815,large_>=10%,99.29612731933594,39.533870697021484,62.39891815185547,0.35816192626953125,0.00017029972752043596,114.67321014404297,13.574907683273834,1.1459074733096086,281,322,0.40151839942836726,低对比度/边界模糊型
WL,gas_26868,WL/images/gas_26868.jpg,WL/masks/gas_26868.png,431,367,0.22499478432389033,large_>=10%,99.61742401123047,43.9061279296875,99.7898941040039,3.132415771484375,2.528812659236172e-05,105.44890594482422,11.921518110541221,1.723756906077348,181,312,0.6224651661307611,未标记
WL,gas_26870,WL/images/gas_26870.jpg,WL/masks/gas_26870.png,379,372,0.36576871790506993,large_>=10%,120.3426284790039,37.116310119628906,62.049644470214844,1.4352340698242188,0.005461457712713139,28.586612701416016,9.265127081939038,1.1239669421487604,242,272,0.46352983208288673,低对比度/边界模糊型;模糊成像型
WL,gas_26881,WL/images/gas_26881.jpg,WL/masks/gas_26881.png,417,366,0.3471190260906029,large_>=10%,80.9244384765625,57.9896354675293,174.0264129638672,4.377555847167969,0.003072951474885665,86.87525177001953,7.855080618124397,1.13671875,291,256,0.7136620221507681,未标记
WL,gas_26889,WL/images/gas_26889.jpg,WL/masks/gas_26889.png,404,365,0.4073104570731046,large_>=10%,83.8665771484375,54.91874694824219,131.26719665527344,24.68701171875,0.0009697545096975451,100.34678649902344,12.151357509665113,1.106849315068493,404,365,0.7127867095391212,未标记
WL,gas_26891,WL/images/gas_26891.jpg,WL/masks/gas_26891.png,391,367,0.2042899851564841,large_>=10%,96.81890869140625,52.31935119628906,74.36209869384766,0.3619842529296875,0.0035680188435995176,477.25543212890625,10.583108389441685,1.2580645161290323,234,186,0.44291175419792783,低对比度/边界模糊型
WL,gas_26892,WL/images/gas_26892.jpg,WL/masks/gas_26892.png,391,367,0.058349651909099146,medium_1-10%,82.66045379638672,55.87699890136719,24.64321517944336,3.6699752807617188,0.0070663498191599824,904.5984497070312,9.748197259744037,1.0,106,106,0.4964737406216506,低对比度/边界模糊型
WL,gas_26894,WL/images/gas_26894.jpg,WL/masks/gas_26894.png,565,481,0.10686438651040421,large_>=10%,121.17950439453125,34.682918548583984,29.337966918945312,0.24609375,0.0004194800654977646,135.0383758544922,10.045938145245467,1.821917808219178,266,146,0.33540192926045015,低对比度/边界模糊型
WL,gas_26895,WL/images/gas_26895.jpg,WL/masks/gas_26895.png,565,480,0.15051991150442479,large_>=10%,118.68380737304688,35.21513366699219,22.863203048706055,0.1435699462890625,0.002894542772861357,113.04283905029297,9.483173253145189,1.5161290322580645,282,186,0.2667881386209361,低对比度/边界模糊型
WL,gas_26896,WL/images/gas_26896.jpg,WL/masks/gas_26896.png,430,367,0.11975793675939421,large_>=10%,75.59918975830078,30.852815628051758,67.59622192382812,5.526786804199219,0.0,20.543119430541992,9.820064854131632,1.9745762711864407,118,233,0.5978027867095391,模糊成像型
WL,gas_26898,WL/images/gas_26898.jpg,WL/masks/gas_26898.png,548,481,0.6523058712839734,large_>=10%,84.99344635009766,49.959964752197266,134.1645965576172,3.6048355102539062,0.0015744267569085088,86.21717834472656,9.518722482640399,1.133056133056133,545,481,0.7037406216505895,未标记
WL,gas_26902,WL/images/gas_26902.jpg,WL/masks/gas_26902.png,567,478,0.3551799458354549,large_>=10%,106.10338592529297,45.63669967651367,50.862483978271484,0.04290008544921875,0.005412764826990768,102.3962631225586,9.411376667786662,1.0917159763313609,369,338,0.31312254376563053,低对比度/边界模糊型
WL,gas_26905,WL/images/gas_26905.jpg,WL/masks/gas_26905.png,505,480,0.29161716171617164,large_>=10%,104.1136474609375,46.35816192626953,64.49750518798828,0.8173370361328125,0.0,30.75704002380371,9.809225985821893,1.2704626334519573,281,357,0.4910825294748124,低对比度/边界模糊型;模糊成像型
WL,gas_26913,WL/images/gas_26913.jpg,WL/masks/gas_26913.png,564,480,0.39967124704491724,large_>=10%,104.33780670166016,32.28459548950195,47.29993438720703,6.4084930419921875,0.0009604018912529551,116.28839874267578,8.947024748010605,1.0130208333333333,389,384,0.6488531618435156,低对比度/边界模糊型
WL,gas_26914,WL/images/gas_26914.jpg,WL/masks/gas_26914.png,484,480,0.5576188016528926,large_>=10%,80.49678039550781,46.37876510620117,97.74683380126953,1.234588623046875,0.0012827134986225896,89.22418975830078,8.960200236205186,1.3647058823529412,340,464,0.6247588424437299,低对比度/边界模糊型
WL,gas_26922,WL/images/gas_26922.jpg,WL/masks/gas_26922.png,432,367,0.18940483398930266,large_>=10%,104.93912506103516,50.68449020385742,90.53271484375,1.2576217651367188,0.034179786053083056,217.309814453125,13.082209062152018,1.1804511278195489,266,314,0.43947123972847446,低对比度/边界模糊型;反光干扰型
WL,gas_26923,WL/images/gas_26923.jpg,WL/masks/gas_26923.png,430,365,0.3172284166932144,large_>=10%,88.87567901611328,41.61396789550781,8.24355697631836,0.2019500732421875,0.0032749283211213763,143.84280395507812,10.594507442118841,1.2191235059760956,251,306,0.23957127545551982,低对比度/边界模糊型
WL,gas_26927,WL/images/gas_26927.jpg,WL/masks/gas_26927.png,429,365,0.1812114825813456,large_>=10%,101.17688751220703,38.022464752197266,14.333691596984863,1.0970382690429688,0.002803589104958968,89.5467758178711,13.564952248917743,1.6989247311827957,316,186,0.29022508038585204,低对比度/边界模糊型
WL,gas_26931,WL/images/gas_26931.jpg,WL/masks/gas_26931.png,430,367,0.17865787972878777,large_>=10%,101.99010467529297,25.151981353759766,15.828420639038086,5.24444580078125,0.0006083264685381155,86.39195251464844,10.36265168305077,1.7721518987341771,158,280,0.4798320828867452,低对比度/边界模糊型
WL,gas_26932,WL/images/gas_26932.jpg,WL/masks/gas_26932.png,430,367,0.06425448323933844,medium_1-10%,101.96324157714844,25.542512893676758,20.013301849365234,1.8049163818359375,0.001032887649705342,165.56602478027344,14.776921074760606,1.515625,128,194,0.38963915684172923,低对比度/边界模糊型
WL,gas_26937,WL/images/gas_26937.jpg,WL/masks/gas_26937.png,430,366,0.044402084127589274,medium_1-10%,113.2420883178711,43.02992248535156,79.81397247314453,0.6272430419921875,0.0032215020968356842,351.1572265625,10.144237397434114,1.2808988764044944,114,89,0.4656020007145409,低对比度/边界模糊型
WL,gas_26938,WL/images/gas_26938.jpg,WL/masks/gas_26938.png,430,365,0.05370500159286397,medium_1-10%,104.93570709228516,46.416622161865234,101.51972961425781,1.4824371337890625,0.0022300095571838167,348.3465270996094,10.325719196496781,1.150943396226415,122,106,0.5775741336191497,低对比度/边界模糊型
WL,gas_26942,WL/images/gas_26942.jpg,WL/masks/gas_26942.png,567,479,0.058086916820389335,medium_1-10%,106.2773666381836,65.99964141845703,40.88401412963867,0.6318359375,0.038384641724934,200.533447265625,9.745025256066775,1.7547169811320755,186,106,0.3206466595212576,低对比度/边界模糊型;反光干扰型
WL,gas_26945,WL/images/gas_26945.jpg,WL/masks/gas_26945.png,417,365,0.21501921750271016,large_>=10%,92.99225616455078,56.455421447753906,155.22483825683594,1.9251022338867188,0.005058966525409809,135.9700164794922,11.25446034895514,2.934959349593496,361,123,0.5528903179707038,低对比度/边界模糊型
WL,gas_26946,WL/images/gas_26946.jpg,WL/masks/gas_26946.png,430,365,0.040732717425931826,medium_1-10%,127.91558837890625,52.2741813659668,37.490577697753906,0.0599365234375,0.018063077413188914,291.788818359375,9.955445873975897,1.3780487804878048,82,113,0.24782779564130042,低对比度/边界模糊型
WL,gas_26951,WL/images/gas_26951.jpg,WL/masks/gas_26951.png,430,368,0.02334428715874621,medium_1-10%,107.25945281982422,34.64986038208008,40.99055480957031,0.2022857666015625,0.00021486349848331648,84.09912872314453,10.661702508464254,1.5,64,96,0.30186495176848877,低对比度/边界模糊型
WL,gas_26958,WL/images/gas_26958.jpg,WL/masks/gas_26958.png,431,368,0.08063905982043781,medium_1-10%,97.7723617553711,40.84661865234375,70.15149688720703,1.27886962890625,1.8914556642792294e-05,43.82933807373047,9.655780089259203,1.6153846153846154,168,104,0.517856377277599,低对比度/边界模糊型
WL,gas_26963,WL/images/gas_26963.jpg,WL/masks/gas_26963.png,1080,935,0.10230708483754512,large_>=10%,128.578369140625,38.79184341430664,60.95943069458008,0.8177337646484375,0.00048228790613718414,50.363216400146484,10.228011983999727,1.4615384615384615,195,285,0.425805644873169,低对比度/边界模糊型
WL,gas_26969,WL/images/gas_26969.jpg,WL/masks/gas_26969.png,354,327,0.2975777052125987,large_>=10%,120.38336944580078,32.30648422241211,41.59693145751953,0.5348129272460938,0.0029198845868104147,220.887451171875,10.474192662648317,1.0044444444444445,226,225,0.3867881386209361,低对比度/边界模糊型
WL,gas_26982,WL/images/gas_26982.jpg,WL/masks/gas_26982.png,530,480,0.0326690251572327,medium_1-10%,114.58267211914062,31.133670806884766,46.0234489440918,0.068389892578125,0.000554245283018868,77.78330993652344,10.8265606095016,1.0666666666666667,128,120,0.27284387281171846,低对比度/边界模糊型
WL,gas_26993,WL/images/gas_26993.jpg,WL/masks/gas_26993.png,566,480,0.3299948468786808,large_>=10%,99.69929504394531,68.97549438476562,198.74827575683594,1.05255126953125,0.03909378680800942,174.56109619140625,8.847071659217299,1.6377358490566039,265,434,0.58502679528403,低对比度/边界模糊型;反光干扰型
WL,gas_26eaa1d3e98ec5e2,WL/images/gas_26eaa1d3e98ec5e2.jpg,WL/masks/gas_26eaa1d3e98ec5e2.png,1158,1011,0.11824966457960644,large_>=10%,153.94973754882812,37.491310119628906,9.800529479980469,0.4387664794921875,0.0073121645796064404,495.0019836425781,12.154697616641538,1.3640167364016735,239,326,0.26163629867809934,低对比度/边界模糊型
WL,gas_27006,WL/images/gas_27006.jpg,WL/masks/gas_27006.png,567,479,0.17206997234833005,large_>=10%,98.68094635009766,61.54172134399414,53.87497329711914,0.1600341796875,0.007849981406000892,300.93096923828125,15.357702593542577,2.0721649484536084,402,194,0.2863808503036799,低对比度/边界模糊型;形状不规则型
WL,gas_27008,WL/images/gas_27008.jpg,WL/masks/gas_27008.png,417,366,0.08293692914520842,medium_1-10%,90.55660247802734,50.25252151489258,87.03787994384766,0.27730560302734375,0.001873910707499574,99.39982604980469,16.461084211293052,1.9416058394160585,266,137,0.33635226866738127,低对比度/边界模糊型;形状不规则型
WL,gas_27009,WL/images/gas_27009.jpg,WL/masks/gas_27009.png,550,479,0.09060163218827103,medium_1-10%,98.85466003417969,48.69538116455078,17.07162094116211,0.6248397827148438,0.0,54.75603485107422,10.74461790195353,2.4434782608695653,115,281,0.3132047159699893,低对比度/边界模糊型
WL,gas_27023,WL/images/gas_27023.jpg,WL/masks/gas_27023.png,563,478,0.3162637395304592,large_>=10%,118.79108428955078,37.063358306884766,80.94676208496094,6.894844055175781,8.918153644923712e-05,31.34748649597168,9.069785021748395,1.067251461988304,342,365,0.6894355126831012,模糊成像型
WL,gas_27027,WL/images/gas_27027.jpg,WL/masks/gas_27027.png,431,368,0.38069958640169477,large_>=10%,120.64037322998047,35.95220184326172,65.77845001220703,5.90771484375,0.0035874609099162715,68.22486114501953,9.49018763544922,1.2424242424242424,328,264,0.5834190782422293,未标记
WL,gas_27031,WL/images/gas_27031.jpg,WL/masks/gas_27031.png,431,368,0.22273781902552203,large_>=10%,127.01356506347656,35.424137115478516,31.298702239990234,0.602508544921875,0.0013744577827095733,162.0193328857422,10.395970381891217,1.1830357142857142,224,265,0.380042872454448,低对比度/边界模糊型
WL,gas_27032,WL/images/gas_27032.jpg,WL/masks/gas_27032.png,430,367,0.213300804765224,large_>=10%,66.74439239501953,35.82956314086914,91.604736328125,4.018119812011719,0.0024966732146251822,135.05667114257812,11.15172682858224,1.0666666666666667,272,255,0.5766881028938907,未标记
WL,gas_27035,WL/images/gas_27035.jpg,WL/masks/gas_27035.png,431,367,0.38260303331078477,large_>=10%,103.57708740234375,33.47998809814453,73.73275756835938,0.9368362426757812,0.0018460332412424056,338.594970703125,10.10544057814445,1.2083333333333333,264,319,0.5656734548052875,低对比度/边界模糊型
WL,gas_27036,WL/images/gas_27036.jpg,WL/masks/gas_27036.png,431,367,0.22217515820884198,large_>=10%,77.19244384765625,38.88344955444336,72.34361267089844,0.6387710571289062,0.0001643728228503512,86.25862884521484,9.55913486895377,1.2435233160621761,240,193,0.5079778492318685,低对比度/边界模糊型
WL,gas_27041,WL/images/gas_27041.jpg,WL/masks/gas_27041.png,431,367,0.044178357156855926,medium_1-10%,98.76567840576172,33.21489334106445,37.48756408691406,0.4585418701171875,0.0008597963041402986,68.748779296875,8.900132810956347,1.0909090909090908,88,96,0.37413719185423366,低对比度/边界模糊型
WL,gas_27047,WL/images/gas_27047.jpg,WL/masks/gas_27047.png,430,368,0.1953109201213347,large_>=10%,89.32257080078125,39.79462432861328,37.093894958496094,0.2335052490234375,0.0,39.6922607421875,9.715529308236851,1.4090909090909092,176,248,0.3481922115041086,低对比度/边界模糊型
WL,gas_27051,WL/images/gas_27051.jpg,WL/masks/gas_27051.png,565,478,0.20578368571111194,large_>=10%,70.7648696899414,38.84583282470703,48.92836380004883,0.406585693359375,0.00024808383011811755,33.16388702392578,11.283348282622677,1.1722972972972974,347,296,0.341557699178278,低对比度/边界模糊型;模糊成像型
WL,gas_27063,WL/images/gas_27063.jpg,WL/masks/gas_27063.png,564,482,0.03103204732056149,medium_1-10%,86.74282836914062,39.225399017333984,27.173532485961914,0.9641952514648438,2.207115741149466e-05,65.76765441894531,10.103682506376739,1.1415094339622642,106,121,0.3880028581636299,低对比度/边界模糊型
WL,gas_27071,WL/images/gas_27071.jpg,WL/masks/gas_27071.png,430,367,0.05582029022241936,medium_1-10%,71.66151428222656,30.550058364868164,79.54730224609375,0.07842254638671875,0.00010772447880362461,19.025524139404297,9.24818311383522,1.4545454545454546,88,128,0.394183637013219,低对比度/边界模糊型;模糊成像型
WL,gas_27081,WL/images/gas_27081.jpg,WL/masks/gas_27081.png,1079,934,0.21401173285198555,large_>=10%,67.37220764160156,34.56523895263672,71.57816314697266,0.6196212768554688,0.0029783393501805052,44.944061279296875,9.235351848975792,1.0466666666666666,300,314,0.4231975705609146,低对比度/边界模糊型
WL,gas_27088,WL/images/gas_27088.jpg,WL/masks/gas_27088.png,565,478,0.05793683119191321,medium_1-10%,86.22588348388672,38.66279983520508,86.70771789550781,1.36376953125,0.0,21.637489318847656,9.793108077017333,1.3492063492063493,170,126,0.533394069310468,低对比度/边界模糊型;模糊成像型
WL,gas_27092,WL/images/gas_27092.jpg,WL/masks/gas_27092.png,1079,934,0.2068620261732852,large_>=10%,70.30261993408203,43.825016021728516,113.73759460449219,1.5848464965820312,0.0021293998194945847,16.58745574951172,10.117315804022747,1.0642201834862386,348,327,0.5224258663808504,低对比度/边界模糊型;模糊成像型
WL,gas_27100,WL/images/gas_27100.jpg,WL/masks/gas_27100.png,564,478,0.12341241579868839,large_>=10%,72.58799743652344,52.484092712402344,122.76973724365234,0.8791580200195312,0.0,27.458707809448242,10.811202038042708,1.2344497607655502,258,209,0.5132225794926759,低对比度/边界模糊型;模糊成像型
WL,gas_27101,WL/images/gas_27101.jpg,WL/masks/gas_27101.png,431,367,0.14185374611985307,large_>=10%,76.07625579833984,29.207300186157227,67.99071502685547,9.044136047363281,0.0,40.36213684082031,8.985722202142272,1.1369047619047619,168,191,0.6646730975348338,未标记
WL,gas_27113,WL/images/gas_27113.jpg,WL/masks/gas_27113.png,430,367,0.5799315632722895,large_>=10%,76.23889923095703,35.099098205566406,91.74534606933594,3.4805908203125,0.0003358469045054179,61.79656982421875,9.255553559469954,1.0194444444444444,360,367,0.6951804215791354,未标记
WL,gas_27117,WL/images/gas_27117.jpg,WL/masks/gas_27117.png,405,367,0.44299122010293673,large_>=10%,110.58940887451172,47.331787109375,132.5253448486328,6.099456787109375,0.009412318767450465,89.29180145263672,8.11376868100498,1.3060498220640568,281,367,0.6858056448731689,未标记
WL,gas_27121,WL/images/gas_27121.jpg,WL/masks/gas_27121.png,430,367,0.46536974843165835,large_>=10%,97.4311294555664,56.60345458984375,65.1909408569336,0.9455642700195312,0.0005703060642544833,70.23975372314453,9.911506594002901,1.1401869158878504,366,321,0.5174455162558057,低对比度/边界模糊型
WL,gas_27125,WL/images/gas_27125.jpg,WL/masks/gas_27125.png,430,365,0.2619560369544441,large_>=10%,117.17097473144531,72.45821380615234,73.1826171875,0.2530364990234375,0.04011468620579803,128.27586364746094,12.684580193871264,1.0569395017793595,297,281,0.2785994998213647,低对比度/边界模糊型;反光干扰型
WL,gas_27132,WL/images/gas_27132.jpg,WL/masks/gas_27132.png,430,367,0.27471643115138455,large_>=10%,85.60784149169922,22.93701934814453,30.227989196777344,0.12639617919921875,0.00012673468094544072,87.62345886230469,11.526611716477897,1.1015625,256,282,0.2943622722400857,低对比度/边界模糊型
WL,gas_27151,WL/images/gas_27151.jpg,WL/masks/gas_27151.png,430,367,0.38405677713706354,large_>=10%,84.00069427490234,39.23217010498047,116.80687713623047,9.774864196777344,0.00010772447880362461,44.92621994018555,8.830688455954304,1.2424242424242424,328,264,0.7664201500535907,未标记
WL,gas_27157,WL/images/gas_27157.jpg,WL/masks/gas_27157.png,432,367,0.5253115854273892,large_>=10%,102.40339660644531,57.58490753173828,135.39002990722656,6.817619323730469,0.012091280653950954,58.42570114135742,12.606057962918914,1.2948328267477203,426,329,0.573201143265452,未标记
WL,gas_27161,WL/images/gas_27161.jpg,WL/masks/gas_27161.png,562,478,0.41730817909736595,large_>=10%,105.66435241699219,36.8879508972168,77.6710205078125,0.31855010986328125,0.0042808856594052916,82.07032775878906,10.713239704201541,1.1890547263681592,402,478,0.3638799571275455,低对比度/边界模糊型
WL,gas_27164,WL/images/gas_27164.jpg,WL/masks/gas_27164.png,432,368,0.10188959339774557,large_>=10%,59.88047409057617,16.74538803100586,17.491283416748047,3.6496200561523438,0.00010693438003220612,72.77705383300781,8.910095465819989,1.0555555555555556,144,152,0.5228081457663452,低对比度/边界模糊型
WL,gas_27174,WL/images/gas_27174.jpg,WL/masks/gas_27174.png,566,478,0.15823439833227376,large_>=10%,101.34381866455078,38.763919830322266,21.610143661499023,0.75701904296875,0.0010312402974703195,72.64067840576172,10.845516481501727,1.091633466135458,274,251,0.32066095033940695,低对比度/边界模糊型
WL,gas_27178,WL/images/gas_27178.jpg,WL/masks/gas_27178.png,603,478,0.2856672009547798,large_>=10%,95.29708862304688,49.67950439453125,101.25857543945312,5.4547882080078125,0.0020608255792168863,167.7848663330078,10.433956022213202,1.2393162393162394,435,351,0.6506037870668097,未标记
WL,gas_27181,WL/images/gas_27181.jpg,WL/masks/gas_27181.png,566,478,0.06446915149991868,medium_1-10%,88.07840728759766,39.594417572021484,42.13274383544922,0.6739883422851562,0.000924050445761935,99.72063446044922,10.509724339814426,1.2012987012987013,185,154,0.3658449446230797,低对比度/边界模糊型
WL,gas_27184,WL/images/gas_27184.jpg,WL/masks/gas_27184.png,430,368,0.1568819514661274,large_>=10%,104.12583923339844,46.27630615234375,23.2133846282959,0.148773193359375,0.0006635490394337715,128.27088928222656,10.129505822967015,1.1304347826086956,184,208,0.30032511611289747,低对比度/边界模糊型
WL,gas_27185,WL/images/gas_27185.jpg,WL/masks/gas_27185.png,567,478,0.1039383675366939,large_>=10%,105.50069427490234,28.451858520507812,38.5692024230957,0.26432037353515625,0.0017304612841572396,114.0008316040039,9.437604071321744,1.6027397260273972,146,234,0.3376920328688817,低对比度/边界模糊型
WL,gas_27195,WL/images/gas_27195.jpg,WL/masks/gas_27195.png,433,367,0.3144024013441486,large_>=10%,147.79428100585938,70.29261016845703,99.66046905517578,9.7266845703125,0.08246754472629333,125.02604675292969,8.630030292030233,1.2857142857142858,297,231,0.6446838156484458,反光干扰型
WL,gas_27197,WL/images/gas_27197.jpg,WL/masks/gas_27197.png,420,367,0.18389126767873362,large_>=10%,77.73529815673828,52.505401611328125,125.28862762451172,0.41925048828125,0.015408070585182301,41.22090148925781,12.283222074866321,1.7941176470588236,170,305,0.32521257591997144,低对比度/边界模糊型
WL,gas_27199,WL/images/gas_27199.jpg,WL/masks/gas_27199.png,430,367,0.14077688359419555,large_>=10%,75.20610046386719,55.496864318847656,124.71414184570312,1.472900390625,0.0011659590646980547,518.0198974609375,10.063714917475716,1.4896551724137932,216,145,0.6634798142193642,低对比度/边界模糊型
WL,gas_27200,WL/images/gas_27200.jpg,WL/masks/gas_27200.png,430,371,0.14758352660941515,large_>=10%,137.88360595703125,43.7320442199707,56.509986877441406,1.1057891845703125,0.0013414404814141542,251.21885681152344,10.088598342374498,1.480263157894737,152,225,0.5112075741336192,低对比度/边界模糊型
WL,gas_27209,WL/images/gas_27209.jpg,WL/masks/gas_27209.png,432,373,0.241429599841128,large_>=10%,117.9817886352539,54.32750701904297,130.36676025390625,15.100921630859375,0.00047785721378214676,245.84181213378906,8.989120226478443,1.7554347826086956,184,323,0.8399285459092534,未标记
WL,gas_27212,WL/images/gas_27212.jpg,WL/masks/gas_27212.png,565,478,0.18084200392490835,large_>=10%,68.96214294433594,28.35203742980957,88.66053009033203,7.754180908203125,0.00045914022290517275,48.152687072753906,8.66524708023418,1.934065934065934,352,182,0.6901929260450159,未标记
WL,gas_27219,WL/images/gas_27219.jpg,WL/masks/gas_27219.png,565,478,0.21014181508497798,large_>=10%,71.54164123535156,28.618762969970703,65.52107238769531,0.12479400634765625,0.000910874958344133,70.62679290771484,16.04759244672581,2.4020100502512562,199,478,0.3091175419792783,低对比度/边界模糊型;形状不规则型
WL,gas_27225,WL/images/gas_27225.jpg,WL/masks/gas_27225.png,404,367,0.5053686567566839,large_>=10%,107.47677612304688,53.478492736816406,65.34587097167969,0.365386962890625,0.00918606847060728,31.220869064331055,11.273741057057922,1.1019108280254777,314,346,0.2948624508753126,低对比度/边界模糊型;模糊成像型
WL,gas_27229,WL/images/gas_27229.jpg,WL/masks/gas_27229.png,432,367,0.4846162579473206,large_>=10%,93.65769958496094,32.95840835571289,76.18914031982422,3.029205322265625,0.0011290241194873347,73.1318359375,9.27169694665226,1.003125,320,321,0.639882100750268,未标记
