modality,split,stem,image_path,mask_path,new_image_path,new_mask_path,foreground_ratio,size_bucket
NBI,train,gas_82ccdac8aea220d6,NBI/images/gas_82ccdac8aea220d6.jpg,NBI/masks/gas_82ccdac8aea220d6.png,NBI/train/images/gas_82ccdac8aea220d6.jpg,NBI/train/masks/gas_82ccdac8aea220d6.png,0.7565860215053763,large_>=10%
NBI,train,gas_82dd35d8ab0c15e6,NBI/images/gas_82dd35d8ab0c15e6.jpg,NBI/masks/gas_82dd35d8ab0c15e6.png,NBI/train/images/gas_82dd35d8ab0c15e6.jpg,NBI/train/masks/gas_82dd35d8ab0c15e6.png,0.4341702199281867,large_>=10%
NBI,train,gas_82de12343888e319,NBI/images/gas_82de12343888e319.jpg,NBI/masks/gas_82de12343888e319.png,NBI/train/images/gas_82de12343888e319.jpg,NBI/train/masks/gas_82de12343888e319.png,0.7300521720613288,large_>=10%
NBI,train,gas_82f0d12d0c7a1f1d,NBI/images/gas_82f0d12d0c7a1f1d.jpg,NBI/masks/gas_82f0d12d0c7a1f1d.png,NBI/train/images/gas_82f0d12d0c7a1f1d.jpg,NBI/train/masks/gas_82f0d12d0c7a1f1d.png,0.3203834808259587,large_>=10%
NBI,train,gas_83001eb913469a30,NBI/images/gas_83001eb913469a30.jpg,NBI/masks/gas_83001eb913469a30.png,NBI/train/images/gas_83001eb913469a30.jpg,NBI/train/masks/gas_83001eb913469a30.png,0.22211021505376344,large_>=10%
NBI,train,gas_8316b0c5a00bf301,NBI/images/gas_8316b0c5a00bf301.jpg,NBI/masks/gas_8316b0c5a00bf301.png,NBI/train/images/gas_8316b0c5a00bf301.jpg,NBI/train/masks/gas_8316b0c5a00bf301.png,0.25866554054054053,large_>=10%
NBI,train,gas_831d729d4c576590,NBI/images/gas_831d729d4c576590.jpg,NBI/masks/gas_831d729d4c576590.png,NBI/train/images/gas_831d729d4c576590.jpg,NBI/train/masks/gas_831d729d4c576590.png,0.513513664874552,large_>=10%
NBI,train,gas_8371f8efd9e073d3,NBI/images/gas_8371f8efd9e073d3.jpg,NBI/masks/gas_8371f8efd9e073d3.png,NBI/train/images/gas_8371f8efd9e073d3.jpg,NBI/train/masks/gas_8371f8efd9e073d3.png,0.15640400985663083,large_>=10%
NBI,train,gas_837244762d77fca0,NBI/images/gas_837244762d77fca0.jpg,NBI/masks/gas_837244762d77fca0.png,NBI/train/images/gas_837244762d77fca0.jpg,NBI/train/masks/gas_837244762d77fca0.png,0.6005376344086022,large_>=10%
NBI,train,gas_83871efb6b871007,NBI/images/gas_83871efb6b871007.jpg,NBI/masks/gas_83871efb6b871007.png,NBI/train/images/gas_83871efb6b871007.jpg,NBI/train/masks/gas_83871efb6b871007.png,0.9161766353046595,large_>=10%
NBI,train,gas_838785b946b36d6e,NBI/images/gas_838785b946b36d6e.jpg,NBI/masks/gas_838785b946b36d6e.png,NBI/train/images/gas_838785b946b36d6e.jpg,NBI/train/masks/gas_838785b946b36d6e.png,0.49770665322580643,large_>=10%
NBI,train,gas_838e57102d185f80,NBI/images/gas_838e57102d185f80.jpg,NBI/masks/gas_838e57102d185f80.png,NBI/train/images/gas_838e57102d185f80.jpg,NBI/train/masks/gas_838e57102d185f80.png,0.14331319888178914,large_>=10%
NBI,train,gas_83b2fb636a685cd3,NBI/images/gas_83b2fb636a685cd3.jpg,NBI/masks/gas_83b2fb636a685cd3.png,NBI/train/images/gas_83b2fb636a685cd3.jpg,NBI/train/masks/gas_83b2fb636a685cd3.png,0.2733142921146953,large_>=10%
NBI,train,gas_83f6507913932b39,NBI/images/gas_83f6507913932b39.jpg,NBI/masks/gas_83f6507913932b39.png,NBI/train/images/gas_83f6507913932b39.jpg,NBI/train/masks/gas_83f6507913932b39.png,0.2902833781362007,large_>=10%
NBI,train,gas_84015e3e43a5fb37,NBI/images/gas_84015e3e43a5fb37.jpg,NBI/masks/gas_84015e3e43a5fb37.png,NBI/train/images/gas_84015e3e43a5fb37.jpg,NBI/train/masks/gas_84015e3e43a5fb37.png,0.5535684716012584,large_>=10%
NBI,train,gas_8402a8528841bc97,NBI/images/gas_8402a8528841bc97.jpg,NBI/masks/gas_8402a8528841bc97.png,NBI/train/images/gas_8402a8528841bc97.jpg,NBI/train/masks/gas_8402a8528841bc97.png,0.6927681777378815,large_>=10%
NBI,train,gas_841d756e49cd955a,NBI/images/gas_841d756e49cd955a.jpg,NBI/masks/gas_841d756e49cd955a.png,NBI/train/images/gas_841d756e49cd955a.jpg,NBI/train/masks/gas_841d756e49cd955a.png,0.610119578134284,large_>=10%
NBI,train,gas_8450252fd1e6338f,NBI/images/gas_8450252fd1e6338f.jpg,NBI/masks/gas_8450252fd1e6338f.png,NBI/train/images/gas_8450252fd1e6338f.jpg,NBI/train/masks/gas_8450252fd1e6338f.png,0.5835033574380165,large_>=10%
NBI,train,gas_845f4c0da31e806b,NBI/images/gas_845f4c0da31e806b.jpg,NBI/masks/gas_845f4c0da31e806b.png,NBI/train/images/gas_845f4c0da31e806b.jpg,NBI/train/masks/gas_845f4c0da31e806b.png,0.24875392025089607,large_>=10%
NBI,train,gas_84745655fc2cf363,NBI/images/gas_84745655fc2cf363.jpg,NBI/masks/gas_84745655fc2cf363.png,NBI/train/images/gas_84745655fc2cf363.jpg,NBI/train/masks/gas_84745655fc2cf363.png,0.35200063344594595,large_>=10%
NBI,train,gas_848c71c2ef31a9e9,NBI/images/gas_848c71c2ef31a9e9.jpg,NBI/masks/gas_848c71c2ef31a9e9.png,NBI/train/images/gas_848c71c2ef31a9e9.jpg,NBI/train/masks/gas_848c71c2ef31a9e9.png,0.5681524910233393,large_>=10%
NBI,train,gas_849788f375190c9f,NBI/images/gas_849788f375190c9f.jpg,NBI/masks/gas_849788f375190c9f.png,NBI/train/images/gas_849788f375190c9f.jpg,NBI/train/masks/gas_849788f375190c9f.png,0.3421846947935368,large_>=10%
NBI,train,gas_849c6e428b4b2d80,NBI/images/gas_849c6e428b4b2d80.jpg,NBI/masks/gas_849c6e428b4b2d80.png,NBI/train/images/gas_849c6e428b4b2d80.jpg,NBI/train/masks/gas_849c6e428b4b2d80.png,0.173025873655914,large_>=10%
NBI,train,gas_84bd480304f9e76c,NBI/images/gas_84bd480304f9e76c.jpg,NBI/masks/gas_84bd480304f9e76c.png,NBI/train/images/gas_84bd480304f9e76c.jpg,NBI/train/masks/gas_84bd480304f9e76c.png,0.29541610663082435,large_>=10%
NBI,train,gas_84c12c4f8cd53d71,NBI/images/gas_84c12c4f8cd53d71.jpg,NBI/masks/gas_84c12c4f8cd53d71.png,NBI/train/images/gas_84c12c4f8cd53d71.jpg,NBI/train/masks/gas_84c12c4f8cd53d71.png,0.09671345811051693,medium_1-10%
NBI,train,gas_84d0724cfeeff9ec,NBI/images/gas_84d0724cfeeff9ec.jpg,NBI/masks/gas_84d0724cfeeff9ec.png,NBI/train/images/gas_84d0724cfeeff9ec.jpg,NBI/train/masks/gas_84d0724cfeeff9ec.png,0.0546510976702509,medium_1-10%
NBI,train,gas_84d424c9feec55e9,NBI/images/gas_84d424c9feec55e9.jpg,NBI/masks/gas_84d424c9feec55e9.png,NBI/train/images/gas_84d424c9feec55e9.jpg,NBI/train/masks/gas_84d424c9feec55e9.png,0.040714073634204276,medium_1-10%
NBI,train,gas_84fa63e94e785dae,NBI/images/gas_84fa63e94e785dae.jpg,NBI/masks/gas_84fa63e94e785dae.png,NBI/train/images/gas_84fa63e94e785dae.jpg,NBI/train/masks/gas_84fa63e94e785dae.png,0.4164188734290844,large_>=10%
NBI,train,gas_8505966e7da6eea3,NBI/images/gas_8505966e7da6eea3.jpg,NBI/masks/gas_8505966e7da6eea3.png,NBI/train/images/gas_8505966e7da6eea3.jpg,NBI/train/masks/gas_8505966e7da6eea3.png,0.7460004664179104,large_>=10%
NBI,train,gas_850dace0625fe9c,NBI/images/gas_850dace0625fe9c.jpg,NBI/masks/gas_850dace0625fe9c.png,NBI/train/images/gas_850dace0625fe9c.jpg,NBI/train/masks/gas_850dace0625fe9c.png,0.8132062369799886,large_>=10%
NBI,train,gas_85231da8503f7fa2,NBI/images/gas_85231da8503f7fa2.jpg,NBI/masks/gas_85231da8503f7fa2.png,NBI/train/images/gas_85231da8503f7fa2.jpg,NBI/train/masks/gas_85231da8503f7fa2.png,0.17626234290843806,large_>=10%
NBI,train,gas_853bd5283ee45719,NBI/images/gas_853bd5283ee45719.jpg,NBI/masks/gas_853bd5283ee45719.png,NBI/train/images/gas_853bd5283ee45719.jpg,NBI/train/masks/gas_853bd5283ee45719.png,0.3038089069824821,large_>=10%
NBI,train,gas_8551c0729648627d,NBI/images/gas_8551c0729648627d.jpg,NBI/masks/gas_8551c0729648627d.png,NBI/train/images/gas_8551c0729648627d.jpg,NBI/train/masks/gas_8551c0729648627d.png,0.8853242607526882,large_>=10%
NBI,train,gas_85a3987be824463c,NBI/images/gas_85a3987be824463c.jpg,NBI/masks/gas_85a3987be824463c.png,NBI/train/images/gas_85a3987be824463c.jpg,NBI/train/masks/gas_85a3987be824463c.png,0.890297379032258,large_>=10%
NBI,train,gas_85bbcf536fb77be7,NBI/images/gas_85bbcf536fb77be7.jpg,NBI/masks/gas_85bbcf536fb77be7.png,NBI/train/images/gas_85bbcf536fb77be7.jpg,NBI/train/masks/gas_85bbcf536fb77be7.png,0.2526545698924731,large_>=10%
NBI,train,gas_85dcc7a6ebf80649,NBI/images/gas_85dcc7a6ebf80649.jpg,NBI/masks/gas_85dcc7a6ebf80649.png,NBI/train/images/gas_85dcc7a6ebf80649.jpg,NBI/train/masks/gas_85dcc7a6ebf80649.png,0.2789614898989899,large_>=10%
NBI,train,gas_860d0e27588c50f1,NBI/images/gas_860d0e27588c50f1.jpg,NBI/masks/gas_860d0e27588c50f1.png,NBI/train/images/gas_860d0e27588c50f1.jpg,NBI/train/masks/gas_860d0e27588c50f1.png,0.3026860403909584,large_>=10%
NBI,train,gas_861dfb67e1bd8d25,NBI/images/gas_861dfb67e1bd8d25.jpg,NBI/masks/gas_861dfb67e1bd8d25.png,NBI/train/images/gas_861dfb67e1bd8d25.jpg,NBI/train/masks/gas_861dfb67e1bd8d25.png,0.24091569767441862,large_>=10%
NBI,train,gas_8669af3777d8e646,NBI/images/gas_8669af3777d8e646.jpg,NBI/masks/gas_8669af3777d8e646.png,NBI/train/images/gas_8669af3777d8e646.jpg,NBI/train/masks/gas_8669af3777d8e646.png,0.49825477326968975,large_>=10%
NBI,train,gas_868aa34f86b003bb,NBI/images/gas_868aa34f86b003bb.jpg,NBI/masks/gas_868aa34f86b003bb.png,NBI/train/images/gas_868aa34f86b003bb.jpg,NBI/train/masks/gas_868aa34f86b003bb.png,0.2849966397849462,large_>=10%
NBI,train,gas_86a670a877dbc0e8,NBI/images/gas_86a670a877dbc0e8.jpg,NBI/masks/gas_86a670a877dbc0e8.png,NBI/train/images/gas_86a670a877dbc0e8.jpg,NBI/train/masks/gas_86a670a877dbc0e8.png,0.4802601439790576,large_>=10%
NBI,train,gas_86aeabc1fd889d20,NBI/images/gas_86aeabc1fd889d20.jpg,NBI/masks/gas_86aeabc1fd889d20.png,NBI/train/images/gas_86aeabc1fd889d20.jpg,NBI/train/masks/gas_86aeabc1fd889d20.png,0.6026617173112339,large_>=10%
NBI,train,gas_86b273f9748c73fa,NBI/images/gas_86b273f9748c73fa.jpg,NBI/masks/gas_86b273f9748c73fa.png,NBI/train/images/gas_86b273f9748c73fa.jpg,NBI/train/masks/gas_86b273f9748c73fa.png,0.16017891682785299,large_>=10%
NBI,train,gas_86b4781e63b3fc8d,NBI/images/gas_86b4781e63b3fc8d.jpg,NBI/masks/gas_86b4781e63b3fc8d.png,NBI/train/images/gas_86b4781e63b3fc8d.jpg,NBI/train/masks/gas_86b4781e63b3fc8d.png,0.21201029886914377,large_>=10%
NBI,train,gas_86ba642273db0cf9,NBI/images/gas_86ba642273db0cf9.jpg,NBI/masks/gas_86ba642273db0cf9.png,NBI/train/images/gas_86ba642273db0cf9.jpg,NBI/train/masks/gas_86ba642273db0cf9.png,0.18745784622302158,large_>=10%
NBI,train,gas_86c546f9ad96424,NBI/images/gas_86c546f9ad96424.jpg,NBI/masks/gas_86c546f9ad96424.png,NBI/train/images/gas_86c546f9ad96424.jpg,NBI/train/masks/gas_86c546f9ad96424.png,0.10887206148282097,large_>=10%
NBI,train,gas_8729f916678de6de,NBI/images/gas_8729f916678de6de.jpg,NBI/masks/gas_8729f916678de6de.png,NBI/train/images/gas_8729f916678de6de.jpg,NBI/train/masks/gas_8729f916678de6de.png,0.6040886809269163,large_>=10%
NBI,train,gas_87818eb7409152a4,NBI/images/gas_87818eb7409152a4.jpg,NBI/masks/gas_87818eb7409152a4.png,NBI/train/images/gas_87818eb7409152a4.jpg,NBI/train/masks/gas_87818eb7409152a4.png,0.2374075940860215,large_>=10%
NBI,train,gas_878f1c7196db0a23,NBI/images/gas_878f1c7196db0a23.jpg,NBI/masks/gas_878f1c7196db0a23.png,NBI/train/images/gas_878f1c7196db0a23.jpg,NBI/train/masks/gas_878f1c7196db0a23.png,0.29891633064516127,large_>=10%
NBI,train,gas_87941e1f7c73dc66,NBI/images/gas_87941e1f7c73dc66.jpg,NBI/masks/gas_87941e1f7c73dc66.png,NBI/train/images/gas_87941e1f7c73dc66.jpg,NBI/train/masks/gas_87941e1f7c73dc66.png,0.15790770609318996,large_>=10%
NBI,train,gas_87a6bb7fd41110dd,NBI/images/gas_87a6bb7fd41110dd.jpg,NBI/masks/gas_87a6bb7fd41110dd.png,NBI/train/images/gas_87a6bb7fd41110dd.jpg,NBI/train/masks/gas_87a6bb7fd41110dd.png,0.17504176385299125,large_>=10%
NBI,train,gas_87b67e0367ad0f46,NBI/images/gas_87b67e0367ad0f46.jpg,NBI/masks/gas_87b67e0367ad0f46.png,NBI/train/images/gas_87b67e0367ad0f46.jpg,NBI/train/masks/gas_87b67e0367ad0f46.png,0.4129284274193548,large_>=10%
NBI,train,gas_87e15149ae164c24,NBI/images/gas_87e15149ae164c24.jpg,NBI/masks/gas_87e15149ae164c24.png,NBI/train/images/gas_87e15149ae164c24.jpg,NBI/train/masks/gas_87e15149ae164c24.png,0.26711456463195693,large_>=10%
NBI,train,gas_881f6fc0518d6f72,NBI/images/gas_881f6fc0518d6f72.jpg,NBI/masks/gas_881f6fc0518d6f72.png,NBI/train/images/gas_881f6fc0518d6f72.jpg,NBI/train/masks/gas_881f6fc0518d6f72.png,0.4436633585381222,large_>=10%
NBI,train,gas_882fa914240ee64f,NBI/images/gas_882fa914240ee64f.jpg,NBI/masks/gas_882fa914240ee64f.png,NBI/train/images/gas_882fa914240ee64f.jpg,NBI/train/masks/gas_882fa914240ee64f.png,0.2273241487455197,large_>=10%
NBI,train,gas_8849609b3c647c,NBI/images/gas_8849609b3c647c.jpg,NBI/masks/gas_8849609b3c647c.png,NBI/train/images/gas_8849609b3c647c.jpg,NBI/train/masks/gas_8849609b3c647c.png,0.5322740384615384,large_>=10%
NBI,train,gas_88b01310b082170b,NBI/images/gas_88b01310b082170b.jpg,NBI/masks/gas_88b01310b082170b.png,NBI/train/images/gas_88b01310b082170b.jpg,NBI/train/masks/gas_88b01310b082170b.png,0.8213575323101777,large_>=10%
NBI,train,gas_88f1b92d969779de,NBI/images/gas_88f1b92d969779de.jpg,NBI/masks/gas_88f1b92d969779de.png,NBI/train/images/gas_88f1b92d969779de.jpg,NBI/train/masks/gas_88f1b92d969779de.png,0.019419242831541218,medium_1-10%
NBI,train,gas_8952fc433b8277dd,NBI/images/gas_8952fc433b8277dd.jpg,NBI/masks/gas_8952fc433b8277dd.png,NBI/train/images/gas_8952fc433b8277dd.jpg,NBI/train/masks/gas_8952fc433b8277dd.png,0.33451780913978496,large_>=10%
NBI,train,gas_897b597edd031549,NBI/images/gas_897b597edd031549.jpg,NBI/masks/gas_897b597edd031549.png,NBI/train/images/gas_897b597edd031549.jpg,NBI/train/masks/gas_897b597edd031549.png,0.32624327956989246,large_>=10%
NBI,train,gas_89835f578b97eb42,NBI/images/gas_89835f578b97eb42.jpg,NBI/masks/gas_89835f578b97eb42.png,NBI/train/images/gas_89835f578b97eb42.jpg,NBI/train/masks/gas_89835f578b97eb42.png,0.26163319120287254,large_>=10%
NBI,train,gas_89b97565c3107791,NBI/images/gas_89b97565c3107791.jpg,NBI/masks/gas_89b97565c3107791.png,NBI/train/images/gas_89b97565c3107791.jpg,NBI/train/masks/gas_89b97565c3107791.png,0.7612320466786355,large_>=10%
NBI,train,gas_89d2634a87dfe695,NBI/images/gas_89d2634a87dfe695.jpg,NBI/masks/gas_89d2634a87dfe695.png,NBI/train/images/gas_89d2634a87dfe695.jpg,NBI/train/masks/gas_89d2634a87dfe695.png,0.06457445173398481,medium_1-10%
NBI,train,gas_89dd6b2adddec0a7,NBI/images/gas_89dd6b2adddec0a7.jpg,NBI/masks/gas_89dd6b2adddec0a7.png,NBI/train/images/gas_89dd6b2adddec0a7.jpg,NBI/train/masks/gas_89dd6b2adddec0a7.png,0.7877380152329749,large_>=10%
NBI,train,gas_8a05da9944e53f8d,NBI/images/gas_8a05da9944e53f8d.jpg,NBI/masks/gas_8a05da9944e53f8d.png,NBI/train/images/gas_8a05da9944e53f8d.jpg,NBI/train/masks/gas_8a05da9944e53f8d.png,0.8713905689964158,large_>=10%
NBI,train,gas_8a455c7ce95b716d,NBI/images/gas_8a455c7ce95b716d.jpg,NBI/masks/gas_8a455c7ce95b716d.png,NBI/train/images/gas_8a455c7ce95b716d.jpg,NBI/train/masks/gas_8a455c7ce95b716d.png,0.4624971998207885,large_>=10%
NBI,train,gas_8a5c03edf9d16223,NBI/images/gas_8a5c03edf9d16223.jpg,NBI/masks/gas_8a5c03edf9d16223.png,NBI/train/images/gas_8a5c03edf9d16223.jpg,NBI/train/masks/gas_8a5c03edf9d16223.png,0.3008820564516129,large_>=10%
NBI,train,gas_8aa019420fc5a9ca,NBI/images/gas_8aa019420fc5a9ca.jpg,NBI/masks/gas_8aa019420fc5a9ca.png,NBI/train/images/gas_8aa019420fc5a9ca.jpg,NBI/train/masks/gas_8aa019420fc5a9ca.png,0.4735943100358423,large_>=10%
NBI,train,gas_8bb5b97393377c12,NBI/images/gas_8bb5b97393377c12.jpg,NBI/masks/gas_8bb5b97393377c12.png,NBI/train/images/gas_8bb5b97393377c12.jpg,NBI/train/masks/gas_8bb5b97393377c12.png,0.4730177993527508,large_>=10%
NBI,train,gas_8bf0f76e9e6d33bb,NBI/images/gas_8bf0f76e9e6d33bb.jpg,NBI/masks/gas_8bf0f76e9e6d33bb.png,NBI/train/images/gas_8bf0f76e9e6d33bb.jpg,NBI/train/masks/gas_8bf0f76e9e6d33bb.png,0.38117999551971327,large_>=10%
NBI,train,gas_8c12693c02f7d4ae,NBI/images/gas_8c12693c02f7d4ae.jpg,NBI/masks/gas_8c12693c02f7d4ae.png,NBI/train/images/gas_8c12693c02f7d4ae.jpg,NBI/train/masks/gas_8c12693c02f7d4ae.png,0.06149473566308244,medium_1-10%
NBI,train,gas_8c2bb1cb483a79ca,NBI/images/gas_8c2bb1cb483a79ca.jpg,NBI/masks/gas_8c2bb1cb483a79ca.png,NBI/train/images/gas_8c2bb1cb483a79ca.jpg,NBI/train/masks/gas_8c2bb1cb483a79ca.png,0.5838401657706093,large_>=10%
NBI,train,gas_8c5556ec1e5571fd,NBI/images/gas_8c5556ec1e5571fd.jpg,NBI/masks/gas_8c5556ec1e5571fd.png,NBI/train/images/gas_8c5556ec1e5571fd.jpg,NBI/train/masks/gas_8c5556ec1e5571fd.png,0.3927765933572711,large_>=10%
NBI,train,gas_8ca6314a83b18c9f,NBI/images/gas_8ca6314a83b18c9f.jpg,NBI/masks/gas_8ca6314a83b18c9f.png,NBI/train/images/gas_8ca6314a83b18c9f.jpg,NBI/train/masks/gas_8ca6314a83b18c9f.png,0.10500113019891501,large_>=10%
NBI,train,gas_8caa3f93bd26b1e6,NBI/images/gas_8caa3f93bd26b1e6.jpg,NBI/masks/gas_8caa3f93bd26b1e6.png,NBI/train/images/gas_8caa3f93bd26b1e6.jpg,NBI/train/masks/gas_8caa3f93bd26b1e6.png,0.7277805779569892,large_>=10%
NBI,train,gas_8cc2d72f03eeb892,NBI/images/gas_8cc2d72f03eeb892.jpg,NBI/masks/gas_8cc2d72f03eeb892.png,NBI/train/images/gas_8cc2d72f03eeb892.jpg,NBI/train/masks/gas_8cc2d72f03eeb892.png,0.07133,medium_1-10%
NBI,train,gas_8d018b7a4f58c376,NBI/images/gas_8d018b7a4f58c376.jpg,NBI/masks/gas_8d018b7a4f58c376.png,NBI/train/images/gas_8d018b7a4f58c376.jpg,NBI/train/masks/gas_8d018b7a4f58c376.png,0.4928387561779242,large_>=10%
NBI,train,gas_8d17944a27dbaa17,NBI/images/gas_8d17944a27dbaa17.jpg,NBI/masks/gas_8d17944a27dbaa17.png,NBI/train/images/gas_8d17944a27dbaa17.jpg,NBI/train/masks/gas_8d17944a27dbaa17.png,0.22015231564748203,large_>=10%
NBI,train,gas_8d18210953d472cb,NBI/images/gas_8d18210953d472cb.jpg,NBI/masks/gas_8d18210953d472cb.png,NBI/train/images/gas_8d18210953d472cb.jpg,NBI/train/masks/gas_8d18210953d472cb.png,0.7814563679245283,large_>=10%
NBI,train,gas_8d1ba6869796426b,NBI/images/gas_8d1ba6869796426b.jpg,NBI/masks/gas_8d1ba6869796426b.png,NBI/train/images/gas_8d1ba6869796426b.jpg,NBI/train/masks/gas_8d1ba6869796426b.png,0.8025289661319073,large_>=10%
NBI,train,gas_8d28384387d2769f,NBI/images/gas_8d28384387d2769f.jpg,NBI/masks/gas_8d28384387d2769f.png,NBI/train/images/gas_8d28384387d2769f.jpg,NBI/train/masks/gas_8d28384387d2769f.png,0.18426787825059102,large_>=10%
NBI,train,gas_8d4d1595357761b7,NBI/images/gas_8d4d1595357761b7.jpg,NBI/masks/gas_8d4d1595357761b7.png,NBI/train/images/gas_8d4d1595357761b7.jpg,NBI/train/masks/gas_8d4d1595357761b7.png,0.4682822308063737,large_>=10%
NBI,train,gas_8d60c724fa6921df,NBI/images/gas_8d60c724fa6921df.jpg,NBI/masks/gas_8d60c724fa6921df.png,NBI/train/images/gas_8d60c724fa6921df.jpg,NBI/train/masks/gas_8d60c724fa6921df.png,0.5220066084229391,large_>=10%
NBI,train,gas_8d67ccacbc3a7ae0,NBI/images/gas_8d67ccacbc3a7ae0.jpg,NBI/masks/gas_8d67ccacbc3a7ae0.png,NBI/train/images/gas_8d67ccacbc3a7ae0.jpg,NBI/train/masks/gas_8d67ccacbc3a7ae0.png,0.6290490591397849,large_>=10%
NBI,train,gas_8d7730687f851edb,NBI/images/gas_8d7730687f851edb.jpg,NBI/masks/gas_8d7730687f851edb.png,NBI/train/images/gas_8d7730687f851edb.jpg,NBI/train/masks/gas_8d7730687f851edb.png,0.14666778673835126,large_>=10%
NBI,train,gas_8d856ddbe3c6c683,NBI/images/gas_8d856ddbe3c6c683.jpg,NBI/masks/gas_8d856ddbe3c6c683.png,NBI/train/images/gas_8d856ddbe3c6c683.jpg,NBI/train/masks/gas_8d856ddbe3c6c683.png,0.4346152301327624,large_>=10%
NBI,train,gas_8dc29c7cb9dd2c2d,NBI/images/gas_8dc29c7cb9dd2c2d.jpg,NBI/masks/gas_8dc29c7cb9dd2c2d.png,NBI/train/images/gas_8dc29c7cb9dd2c2d.jpg,NBI/train/masks/gas_8dc29c7cb9dd2c2d.png,0.13537466397849462,large_>=10%
NBI,train,gas_8e033cb84dd0a2ee,NBI/images/gas_8e033cb84dd0a2ee.jpg,NBI/masks/gas_8e033cb84dd0a2ee.png,NBI/train/images/gas_8e033cb84dd0a2ee.jpg,NBI/train/masks/gas_8e033cb84dd0a2ee.png,0.30366172950329146,large_>=10%
NBI,train,gas_8e82b41bbd7130a6,NBI/images/gas_8e82b41bbd7130a6.jpg,NBI/masks/gas_8e82b41bbd7130a6.png,NBI/train/images/gas_8e82b41bbd7130a6.jpg,NBI/train/masks/gas_8e82b41bbd7130a6.png,0.3600959380610413,large_>=10%
NBI,train,gas_8ea4a9d67d1780c9,NBI/images/gas_8ea4a9d67d1780c9.jpg,NBI/masks/gas_8ea4a9d67d1780c9.png,NBI/train/images/gas_8ea4a9d67d1780c9.jpg,NBI/train/masks/gas_8ea4a9d67d1780c9.png,0.7356378808243728,large_>=10%
NBI,train,gas_8eb46ae2f727c74d,NBI/images/gas_8eb46ae2f727c74d.jpg,NBI/masks/gas_8eb46ae2f727c74d.png,NBI/train/images/gas_8eb46ae2f727c74d.jpg,NBI/train/masks/gas_8eb46ae2f727c74d.png,0.6348274505395683,large_>=10%
NBI,train,gas_8ed703e4e92e2a1b,NBI/images/gas_8ed703e4e92e2a1b.jpg,NBI/masks/gas_8ed703e4e92e2a1b.png,NBI/train/images/gas_8ed703e4e92e2a1b.jpg,NBI/train/masks/gas_8ed703e4e92e2a1b.png,0.37167868665780984,large_>=10%
NBI,train,gas_8eeba07443c59bd5,NBI/images/gas_8eeba07443c59bd5.jpg,NBI/masks/gas_8eeba07443c59bd5.png,NBI/train/images/gas_8eeba07443c59bd5.jpg,NBI/train/masks/gas_8eeba07443c59bd5.png,0.6344069529652352,large_>=10%
NBI,train,gas_8ef638379709d693,NBI/images/gas_8ef638379709d693.jpg,NBI/masks/gas_8ef638379709d693.png,NBI/train/images/gas_8ef638379709d693.jpg,NBI/train/masks/gas_8ef638379709d693.png,0.11982246863799283,large_>=10%
NBI,train,gas_8f01eb49b0039e1,NBI/images/gas_8f01eb49b0039e1.jpg,NBI/masks/gas_8f01eb49b0039e1.png,NBI/train/images/gas_8f01eb49b0039e1.jpg,NBI/train/masks/gas_8f01eb49b0039e1.png,0.2501932123655914,large_>=10%
NBI,train,gas_8f74dc76393de590,NBI/images/gas_8f74dc76393de590.jpg,NBI/masks/gas_8f74dc76393de590.png,NBI/train/images/gas_8f74dc76393de590.jpg,NBI/train/masks/gas_8f74dc76393de590.png,0.6422547043010752,large_>=10%
NBI,train,gas_8fc74531ccc565f5,NBI/images/gas_8fc74531ccc565f5.jpg,NBI/masks/gas_8fc74531ccc565f5.png,NBI/train/images/gas_8fc74531ccc565f5.jpg,NBI/train/masks/gas_8fc74531ccc565f5.png,0.5084358482255222,large_>=10%
NBI,train,gas_8fccb2edfec33936,NBI/images/gas_8fccb2edfec33936.jpg,NBI/masks/gas_8fccb2edfec33936.png,NBI/train/images/gas_8fccb2edfec33936.jpg,NBI/train/masks/gas_8fccb2edfec33936.png,0.3202956989247312,large_>=10%
NBI,train,gas_9049662e8a983ca5,NBI/images/gas_9049662e8a983ca5.jpg,NBI/masks/gas_9049662e8a983ca5.png,NBI/train/images/gas_9049662e8a983ca5.jpg,NBI/train/masks/gas_9049662e8a983ca5.png,0.7313258846105561,large_>=10%
NBI,train,gas_90620a1d280eb137,NBI/images/gas_90620a1d280eb137.jpg,NBI/masks/gas_90620a1d280eb137.png,NBI/train/images/gas_90620a1d280eb137.jpg,NBI/train/masks/gas_90620a1d280eb137.png,0.02321314549437049,medium_1-10%
NBI,train,gas_9076092693cf652c,NBI/images/gas_9076092693cf652c.jpg,NBI/masks/gas_9076092693cf652c.png,NBI/train/images/gas_9076092693cf652c.jpg,NBI/train/masks/gas_9076092693cf652c.png,0.13975422112216423,large_>=10%
NBI,train,gas_90775f0358707501,NBI/images/gas_90775f0358707501.jpg,NBI/masks/gas_90775f0358707501.png,NBI/train/images/gas_90775f0358707501.jpg,NBI/train/masks/gas_90775f0358707501.png,0.40620799731182794,large_>=10%
NBI,train,gas_907895e12715358c,NBI/images/gas_907895e12715358c.jpg,NBI/masks/gas_907895e12715358c.png,NBI/train/images/gas_907895e12715358c.jpg,NBI/train/masks/gas_907895e12715358c.png,0.3341145833333333,large_>=10%
